ASSET_TYPE,TYPE_DESCRIPTION,DEDICATION,ORIENTATION,PLAQUE,MANUFACTURER,PLAQUE_SPONSOR,FINISH_TYPE,ASSET_CLASS,ASSET_CD,LOCATION_DETAIL,STEWARD,MAINTAINED_BY,MAINT_INFO,LIFE_CYCLE_STATUS,longitude,latitude,location
5,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,,,TO BE IDENTIFIED,,CSC003,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-113.9604522826465,51.146637869582555,"(51.146637869582555, -113.9604522826465)"
5,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,,,PAINTED,,GDL881,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.15560002852185,51.0326168172227,"(51.0326168172227, -114.15560002852185)"
6,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,PAINTED,,LKV533,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.12969066527988,51.00131599434739,"(51.00131599434739, -114.12969066527988)"
5,PARKS BENCH,NOT APPLICABLE,SE,NOT APPLICABLE,,,PAINTED,,DRN554,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-113.99855912077075,50.91966871922848,"(50.91966871922848, -113.99855912077075)"
5,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,,,,,QLD519,,CALGARY PARKS SHARED,LEASE HOLDER,,ACTIVE,-114.02202723086302,50.93879342261166,"(50.93879342261166, -114.02202723086302)"
3,MEMORIAL BENCH,JOHN N THOMPSON,NE,PRESENT,,PARKS FOUNDATION,LACQUERED WOOD,,CHW402,N CAPITAL HILL PARK,CALGARY PARKS,CALGARY PARKS,PARKS FOUNDATION FUNDING; SEE REPOSITORY FOR DETAILS,ACTIVE,-114.11041443346015,51.0793398221175,"(51.0793398221175, -114.11041443346015)"
5,PARKS BENCH,NOT APPLICABLE,E,NOT APPLICABLE,,,PAINTED,,MIS006,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.06618215925222,51.037280897143305,"(51.037280897143305, -114.06618215925222)"
5,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,,,PAINTED,,MAH003,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-113.93347338516372,50.89809495571498,"(50.89809495571498, -113.93347338516372)"
6,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,PAINTED,,GPK120,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.14178686600577,50.993733134162525,"(50.993733134162525, -114.14178686600577)"
5,MEMORIAL BENCH,DEREK HARRIS,N,PRESENT,,,RECYCLED PLASTIC / COMPOSITE,2015_ACR 2,SIL251,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.18198019941758,51.10635850002899,"(51.10635850002899, -114.18198019941758)"
5,PARKS BENCH,NOT APPLICABLE,SW,NOT APPLICABLE,,,NATURAL WOOD,,WSP035,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.21689509696166,51.06473417988603,"(51.06473417988603, -114.21689509696166)"
1,BLEACHER,NOT APPLICABLE,N,NOT APPLICABLE,,,,,SPH984,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.19202610484491,51.03680137749631,"(51.03680137749631, -114.19202610484491)"
5,PARKS BENCH,NOT APPLICABLE,SE,NOT APPLICABLE,,,NATURAL WOOD,,AUB016,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-113.94323864965956,50.8936277213465,"(50.8936277213465, -113.94323864965956)"
5,PARKS BENCH,NOT APPLICABLE,SW,NOT APPLICABLE,,,PAINTED,,HID243,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.09941168420957,51.15967385503203,"(51.15967385503203, -114.09941168420957)"
5,PARKS BENCH,NOT APPLICABLE,SE,NOT APPLICABLE,,,PAINTED,,EVN260,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.1208714596152,51.163852855284446,"(51.163852855284446, -114.1208714596152)"
3,MEMORIAL BENCH,EVELINE & FRED HUMPHRIES,SW,PRESENT,,PARKS FOUNDATION,LACQUERED WOOD,,HIL056,RILEY PRK-NEXT TO FLOWER GARDENS IN SE CORNER OF PARK,CALGARY PARKS,CALGARY PARKS,PARKS FOUNDATION FUNDING; SEE REPOSITORY FOR DETAILS,ACTIVE,-114.08693930898063,51.05828099867788,"(51.05828099867788, -114.08693930898063)"
5,PARKS BENCH,NOT APPLICABLE,S,NOT APPLICABLE,,,RECYCLED PLASTIC / COMPOSITE,,MCT800,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-113.9692426889299,50.91387432190877,"(50.91387432190877, -113.9692426889299)"
5,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,,,LACQUERED WOOD,ACR 3,CHN113,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.06628978603464,51.05377662864079,"(51.05377662864079, -114.06628978603464)"
1,BLEACHER,NOT APPLICABLE,SE,NOT APPLICABLE,,,PAINTED,,MCI091,,CALGARY RECREATION,CALGARY RECREATION,,ACTIVE,-114.0171735424882,51.08779997339346,"(51.08779997339346, -114.0171735424882)"
5,PARKS BENCH,NOT APPLICABLE,S,NOT APPLICABLE,,,PAINTED,,BRD774,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.04392099228318,51.05227562996145,"(51.05227562996145, -114.04392099228318)"
5,PARKS BENCH,NOT APPLICABLE,E,NOT APPLICABLE,,,LACQUERED WOOD,,DAL125,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.1580013667332,51.10579053842104,"(51.10579053842104, -114.1580013667332)"
5,PARKS BENCH,NOT APPLICABLE,W,NOT APPLICABLE,,,PAINTED,,AUB215,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-113.94517226418007,50.89681467205413,"(50.89681467205413, -113.94517226418007)"
5,PARKS BENCH,NOT APPLICABLE,E,NOT APPLICABLE,,,LACQUERED WOOD,,BLN007,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.068657144882,51.04117381524997,"(51.04117381524997, -114.068657144882)"
5,PARKS BENCH,NOT APPLICABLE,NW,NOT APPLICABLE,,,PAINTED,,KIL874,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.13052897729486,51.03602655513508,"(51.03602655513508, -114.13052897729486)"
5,PARKS BENCH,NOT APPLICABLE,NE,NOT APPLICABLE,,,PAINTED,,DNC100,,CORPORATE PROPERTIES,CALGARY PARKS,,ACTIVE,-114.05944054183809,51.04608227512364,"(51.04608227512364, -114.05944054183809)"
5,PARKS BENCH,NOT APPLICABLE,NW,NOT APPLICABLE,,,STONE OR OTHER WITHOUT FINISH,,09Q787,,CALGARY PARKS,CALGARY PARKS,DECORATIVE STONE/BRICK,ACTIVE,-113.93627202958484,51.03350626913263,"(51.03350626913263, -113.93627202958484)"
5,PARKS BENCH,NOT APPLICABLE,W,NOT APPLICABLE,CUSTOM PARK & LEISURE LTD,,LACQUERED WOOD,XX ACR 2,SPH021,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.20920477847505,51.02402356474136,"(51.02402356474136, -114.20920477847505)"
6,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,,2019/04/08: USED WARRANTY DATE FROM CCC FOR FAC,BOW220,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.21641809768154,51.0968476649606,"(51.0968476649606, -114.21641809768154)"
1,BLEACHER,NOT APPLICABLE,NW,NOT APPLICABLE,,,PAINTED,,ARB305,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.1917501738692,51.13117072376955,"(51.13117072376955, -114.1917501738692)"
6,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,,,BLN003,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.08949673119854,51.03857656766285,"(51.03857656766285, -114.08949673119854)"
5,PARKS BENCH,,N,NOT APPLICABLE,,,PAINTED,2015_ACR 3,SOW216,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.08870900054603,50.956379500753314,"(50.956379500753314, -114.08870900054603)"
5,PARKS BENCH,NOT APPLICABLE,S,NOT APPLICABLE,,,PLASTICIZED,,KIN014,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.07867814729855,50.981954091764074,"(50.981954091764074, -114.07867814729855)"
5,PARKS BENCH,NOT APPLICABLE,SW,NOT APPLICABLE,,,PAINTED,,COR351,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-113.93093949663387,51.097646925804234,"(51.097646925804234, -113.93093949663387)"
6,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,PAINTED,ACR 2,EAU120,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.0726560144506,51.055761444385354,"(51.055761444385354, -114.0726560144506)"
5,PARKS BENCH,NOT APPLICABLE,S,NOT APPLICABLE,,,PLASTICIZED,,CAM883,,CALGARY PARKS SHARED,LEASE HOLDER,,ACTIVE,-114.08685923782127,51.086641706264665,"(51.086641706264665, -114.08685923782127)"
5,PARKS BENCH,NOT APPLICABLE,E,NOT APPLICABLE,,,RECYCLED PLASTIC / COMPOSITE,ACR 2,BRD774,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.04558950530475,51.05118127894126,"(51.05118127894126, -114.04558950530475)"
5,PARKS BENCH,NOT APPLICABLE,,NOT APPLICABLE,,,STONE OR OTHER WITHOUT FINISH,,MAH003,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-113.9323404168783,50.89780211470233,"(50.89780211470233, -113.9323404168783)"
3,MEMORIAL BENCH,WORLD HEALTH CLUB,NW,PRESENT,,PARKS FOUNDATION,LACQUERED WOOD,,EDG053,EDGEMONT-S OF 132 EDENDALE CR NW,CALGARY PARKS,CALGARY PARKS,PARKS FOUNDATION FUNDING; SEE REPOSITORY FOR DETAILS,ACTIVE,-114.14818268791998,51.124677251623424,"(51.124677251623424, -114.14818268791998)"
5,PARKS BENCH,NOT APPLICABLE,SW,NOT APPLICABLE,,,PAINTED,3,VAR456,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.16583354175677,51.08447804215643,"(51.08447804215643, -114.16583354175677)"
5,PARKS BENCH,NOT APPLICABLE,E,NOT APPLICABLE,,,NATURAL WOOD,,COU658,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.0770883827993,51.145635516875764,"(51.145635516875764, -114.0770883827993)"
6,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,PAINTED,"AS PER M REID; REMOVED DUE TO CONSTRUCTION, NOT FLOOD;  acr 2",BOW220,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.22857148374162,51.09797201819754,"(51.09797201819754, -114.22857148374162)"
5,PARKS BENCH,NOT APPLICABLE,SW,NOT APPLICABLE,,,RECYCLED PLASTIC / COMPOSITE,FLD ACR 2.,CHA002,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.0149432217002,50.886601228957,"(50.886601228957, -114.0149432217002)"
3,MEMORIAL BENCH,WESTLAND,NE,PRESENT,,,NATURAL WOOD,,SCA867,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.1026127871196,51.040612637635796,"(51.040612637635796, -114.1026127871196)"
5,PARKS BENCH,NOT APPLICABLE,S,NOT APPLICABLE,,,NATURAL WOOD,,EDG055,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.1487346371974,51.13623866511076,"(51.13623866511076, -114.1487346371974)"
5,PARKS BENCH,NOT APPLICABLE,SE,NOT APPLICABLE,,,POWDER COATED,DISCOVERED ASSET - DAS STREETVIEW,HUN620,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.06333650411973,51.1145787018224,"(51.1145787018224, -114.06333650411973)"
5,PARKS BENCH,NOT APPLICABLE,E,NOT APPLICABLE,,,POWDER COATED,,WHL500,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.12639888252649,51.05666642321909,"(51.05666642321909, -114.12639888252649)"
5,PARKS BENCH,NOT APPLICABLE,NE,NOT APPLICABLE,,,PAINTED,,GPK704,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.13969384003084,50.99251287474348,"(50.99251287474348, -114.13969384003084)"
5,PARKS BENCH,NOT APPLICABLE,NW,NOT APPLICABLE,,,NATURAL WOOD,,09Q787,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-113.93770994790235,51.036398861526315,"(51.036398861526315, -113.93770994790235)"
1,BLEACHER,NOT APPLICABLE,SW,NOT APPLICABLE,,,PAINTED,,MPK548,,CALGARY PARKS & CBE,CALGARY PARKS,,ACTIVE,-113.94132556760175,51.06211869653432,"(51.06211869653432, -113.94132556760175)"
6,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,PAINTED,2015/09/24: SPATIAL AS PER 2012 LAYOUT PLAN,BOW220,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.22216439685921,51.0981240785412,"(51.0981240785412, -114.22216439685921)"
6,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,PAINTED,,MAL499,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.0069473162132,51.05511010779937,"(51.05511010779937, -114.0069473162132)"
3,MEMORIAL BENCH,NOT APPLICABLE,SW,NOT APPLICABLE,,,NATURAL WOOD,2018/01/04: LMA  EXPIRED 2011/12/31; SEE AGREEMENTS IN REPOSITORY FOR ALL DETAILS,EPK260,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.08654841036454,51.020021722105895,"(51.020021722105895, -114.08654841036454)"
6,PICNIC TABLE,,,NOT APPLICABLE,,,PAINTED,"AS PER M REID; REMOVED DUE TO CONSTRUCTION, NOT FLOOD;  acr 2",BOW220,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.22765497251224,51.098200975980276,"(51.098200975980276, -114.22765497251224)"
6,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,PAINTED,,HIL056,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.08842326614929,51.058988434110006,"(51.058988434110006, -114.08842326614929)"
5,PARKS BENCH,NOT APPLICABLE,S,NOT APPLICABLE,,,NATURAL WOOD,INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION,ABP799,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.06196803965643,51.1328791206608,"(51.1328791206608, -114.06196803965643)"
3,MEMORIAL BENCH,MAURICE KENNETH DESJARDINS,NE,PRESENT,,PARKS FOUNDATION,LACQUERED WOOD,,GPK056,S GLENMORE PRK-W OF VARIETY PRK,CALGARY PARKS,CALGARY PARKS,PARKS FOUNDATION FUNDING; SEE REPOSITORY FOR DETAILS,ACTIVE,-114.12899163123392,50.977656083848835,"(50.977656083848835, -114.12899163123392)"
6,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,PAINTED,,WLD769,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.15570302424145,51.052136665894665,"(51.052136665894665, -114.15570302424145)"
5,PARKS BENCH,NOT APPLICABLE,SW,NOT APPLICABLE,,,PAINTED,METAL,CUR001,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.1336736973504,51.01756964078458,"(51.01756964078458, -114.1336736973504)"
5,PARKS BENCH,NOT APPLICABLE,S,NOT APPLICABLE,,,POWDER COATED,,KCA835,,CALGARY PARKS,CALGARY PARKS - LANDSCAPE SERVICE AGREEMENT,ENHANCED MAINTENANCE AGREEMENT - SEE REPOSITORY FOR DETAILS,ACTIVE,-114.12923119453578,51.15758866791417,"(51.15758866791417, -114.12923119453578)"
5,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,,,PAINTED,,MID375,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.04294164383178,50.91119036395235,"(50.91119036395235, -114.04294164383178)"
5,PARKS BENCH,NOT APPLICABLE,,NOT APPLICABLE,,,PAINTED,,BOW220,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.21238782201901,51.09780728811032,"(51.09780728811032, -114.21238782201901)"
5,PARKS BENCH,NOT APPLICABLE,SW,NOT APPLICABLE,,,NATURAL WOOD,,MCT835,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-113.96107793461529,50.91340677880149,"(50.91340677880149, -113.96107793461529)"
6,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,PAINTED,,GPK704,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.12562616691312,50.988534416982816,"(50.988534416982816, -114.12562616691312)"
3,MEMORIAL BENCH,MURRAY SMITH,SW,PRESENT,,NOT PARKS FOUNDATION,PLASTICIZED,,VAR116,,CALGARY PARKS,CALGARY PARKS,PARKS FOUNDATION FUNDING; SEE REPOSITORY FOR DETAILS,ACTIVE,-114.15491262539857,51.0904759138546,"(51.0904759138546, -114.15491262539857)"
6,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,NATURAL WOOD,,MAF361,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.0880404856434,50.99568553911613,"(50.99568553911613, -114.0880404856434)"
5,PARKS BENCH,NOT APPLICABLE,NW,NOT APPLICABLE,,,NATURAL WOOD,,MCK639,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-113.98657372772118,50.918544664793345,"(50.918544664793345, -113.98657372772118)"
5,PARKS BENCH,NOT APPLICABLE,E,NOT APPLICABLE,,,PAINTED,,BRA082,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.10071943374602,50.95884592608891,"(50.95884592608891, -114.10071943374602)"
5,PARKS BENCH,NOT APPLICABLE,S,NOT APPLICABLE,,,PAINTED,,BRD774,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.04342775249162,51.052270971497016,"(51.052270971497016, -114.04342775249162)"
6,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,PAINTED,"AS PER M REID; REMOVED DUE TO CONSTRUCTION, NOT FLOOD;  acr 2",BOW220,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.22772811274226,51.098305335714755,"(51.098305335714755, -114.22772811274226)"
3,MEMORIAL BENCH,NOLA LAURIE,W,PRESENT,,PARKS FOUNDATION,LACQUERED WOOD,,GPK056,S GLENMORE PRK-BETWN GLENMORE LNDNG & HERITGE PRK,CALGARY PARKS,CALGARY PARKS,PARKS FOUNDATION FUNDING; SEE REPOSITORY FOR DETAILS,ACTIVE,-114.09830662182131,50.97834520851581,"(50.97834520851581, -114.09830662182131)"
5,PARKS BENCH,NOT APPLICABLE,S,NOT APPLICABLE,,,NATURAL WOOD,FAC'D WITH 2015-018,SKR010,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-113.9509097480192,51.15856292122793,"(51.15856292122793, -113.9509097480192)"
3,MEMORIAL BENCH,WILFRED ARTHUR SMITH & DORIS PEARL SMITH,S,PRESENT,,PARKS FOUNDATION,NATURAL WOOD,ACR 3,MIS248,,CALGARY PARKS,CALGARY PARKS,PARKS FOUNDATION FUNDING; SEE REPOSITORY FOR DETAILS,INSTALLED,-114.06758260939206,51.02947932389869,"(51.02947932389869, -114.06758260939206)"
5,PARKS BENCH,NOT APPLICABLE,NE,NOT APPLICABLE,,,NATURAL WOOD,,AUB207,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-113.96777548490185,50.89045516351646,"(50.89045516351646, -113.96777548490185)"
5,PARKS BENCH,NOT APPLICABLE,SW,NOT APPLICABLE,,,PAINTED,,SIG725,,CALGARY WATER,CALGARY PARKS,,ACTIVE,-114.16840909973094,51.0222829338856,"(51.0222829338856, -114.16840909973094)"
5,PARKS BENCH,NOT APPLICABLE,S,NOT APPLICABLE,,,PAINTED,,CRE876,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.06206729957317,51.0554782007894,"(51.0554782007894, -114.06206729957317)"
5,PARKS BENCH,NOT APPLICABLE,NW,NOT APPLICABLE,,,NATURAL WOOD,,CAP670,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.085782151109,51.07605335778718,"(51.07605335778718, -114.085782151109)"
5,PARKS BENCH,NOT APPLICABLE,E,NOT APPLICABLE,,,PAINTED,,GBK610,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.15518260155149,51.028825845011156,"(51.028825845011156, -114.15518260155149)"
3,MEMORIAL BENCH,TUSCANY PLAYGROUND,W,PRESENT,,PARKS FOUNDATION,LACQUERED WOOD,XX ACR 4 LARGE CRACK IN ONE OF THE SEAT BOARDS,TUS601,,CALGARY PARKS,CALGARY PARKS,PARKS FOUNDATION FUNDING; SEE REPOSITORY FOR DETAILS,ACTIVE,-114.25032540742329,51.11212825366453,"(51.11212825366453, -114.25032540742329)"
5,PARKS BENCH,NOT APPLICABLE,NE,NOT APPLICABLE,,,POWDER COATED,,CHA284,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.02851555328273,50.879915794610675,"(50.879915794610675, -114.02851555328273)"
5,PARKS BENCH,NOT APPLICABLE,NE,NOT APPLICABLE,,,COMPOSITE WITHOUT FINISH,COMPOSITE MATERIAL,MON292,5007 BOWNESS RD NW,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.16502604039448,51.07493066578448,"(51.07493066578448, -114.16502604039448)"
5,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,,,LACQUERED WOOD,,QPK065,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.07605810867487,51.08422078962296,"(51.08422078962296, -114.07605810867487)"
5,PARKS BENCH,NOT APPLICABLE,SW,NOT APPLICABLE,CUSTOM PARK & LEISURE LTD,,LACQUERED WOOD,XX ACR 2,SPH021,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.20829365476345,51.023573301336285,"(51.023573301336285, -114.20829365476345)"
6,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,NATURAL WOOD,,TUS603,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.2396622318993,51.11123493259792,"(51.11123493259792, -114.2396622318993)"
5,PARKS BENCH,NOT APPLICABLE,SW,NOT APPLICABLE,,,POWDER COATED,,BNK849,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.09758619957137,51.0316435001633,"(51.0316435001633, -114.09758619957137)"
5,PARKS BENCH,NOT APPLICABLE,S,NOT APPLICABLE,,,NATURAL WOOD,,ROC670,,CALGARY PARKS SHARED,OPTIONAL AMENITIES AGREEMENT,OAA EXPIRES 02/10/2022; SEE REPOSITORY FOR DETAILS,ACTIVE,-114.23763530856043,51.13835263926764,"(51.13835263926764, -114.23763530856043)"
5,PARKS BENCH,NOT APPLICABLE,S,NOT APPLICABLE,,,PAINTED,,BRD774,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.04275606657875,51.0522712766592,"(51.0522712766592, -114.04275606657875)"
1,BLEACHER,NOT APPLICABLE,N,NOT APPLICABLE,,,PAINTED,,MCI091,,CALGARY RECREATION,CALGARY RECREATION,,ACTIVE,-114.01681960176602,51.08962152787099,"(51.08962152787099, -114.01681960176602)"
1,BLEACHER,NOT APPLICABLE,SE,NOT APPLICABLE,,,PAINTED,DISCOVERED ASSET,BRA104,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.11376901677713,50.95703385138175,"(50.95703385138175, -114.11376901677713)"
6,PICNIC TABLE,NOT APPLICABLE,N,NOT APPLICABLE,DUMOR,,NATURAL WOOD,NO DAS AT FACXX ACR 2,NEB011,,CALGARY PARKS,CALGARY PARKS,DUMOR 76-23C HANDICAP ACCESSIBLE PICNIC TABLE,ACTIVE,-113.9408797924838,50.924485249022695,"(50.924485249022695, -113.9408797924838)"
5,PICNIC TABLE,,N,NOT APPLICABLE,,,PAINTED,2015_ACR 2 IN SHELTER,BOW220,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.22408595272123,51.097964207302304,"(51.097964207302304, -114.22408595272123)"
5,PARKS BENCH,NOT APPLICABLE,W,NOT APPLICABLE,,,TO BE IDENTIFIED,XX ACR 2,CAN345,BH 939 124 AV SW,CALGARY PARKS,CALGARY PARKS,MAGLIN CMLB511-M,ACTIVE,-114.08079945569682,50.94095405471921,"(50.94095405471921, -114.08079945569682)"
5,PARKS BENCH,NOT APPLICABLE,NW,NOT APPLICABLE,,,NATURAL WOOD,,AUB003,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-113.94986176872929,50.88671908976671,"(50.88671908976671, -113.94986176872929)"
5,PARKS BENCH,NOT APPLICABLE,SE,NOT APPLICABLE,,,PAINTED,,RCK756,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.1509362715967,51.04223983817115,"(51.04223983817115, -114.1509362715967)"
5,PARKS BENCH,NOT APPLICABLE,W,NOT APPLICABLE,,,PAINTED,METAL,WAL001,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.03379964402679,50.87277631642642,"(50.87277631642642, -114.03379964402679)"
6,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,PAINTED,2015/09/24: SPATIAL AS PER 2012 LAYOUT PLAN,BOW220,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.22223226215172,51.09814357850766,"(51.09814357850766, -114.22223226215172)"
6,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,PAINTED,,MLI500,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.01377305295131,51.0516609069911,"(51.0516609069911, -114.01377305295131)"
6,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,POWDER COATED,ACR 3,CLI278,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.07609670941953,51.0335763823703,"(51.0335763823703, -114.07609670941953)"
5,PARKS BENCH,NOT APPLICABLE,W,NOT APPLICABLE,,,NATURAL WOOD,,OGD807,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.00999057848121,50.988241839755624,"(50.988241839755624, -114.00999057848121)"
3,MEMORIAL BENCH,KEN CORNFIELD,NE,PRESENT,,,PAINTED,,QPK065,,CALGARY PARKS,CALGARY PARKS,PARKS FOUNDATION FUNDING; SEE REPOSITORY FOR DETAILS,ACTIVE,-114.08158009344923,51.086089187776736,"(51.086089187776736, -114.08158009344923)"
5,PARKS BENCH,NOT APPLICABLE,SE,NOT APPLICABLE,,,PAINTED,,DDG736,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.00930490627846,50.952452054962585,"(50.952452054962585, -114.00930490627846)"
6,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,,2019/04/08: USED WARRANTY DATE FROM CCC FOR FAC,BOW220,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.21638744553744,51.09688281285179,"(51.09688281285179, -114.21638744553744)"
5,PARKS BENCH,NOT APPLICABLE,E,NOT APPLICABLE,,,NATURAL WOOD,,MOR383,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-113.92943073841428,51.090078516046304,"(51.090078516046304, -113.92943073841428)"
5,PARKS BENCH,NOT APPLICABLE,S,NOT APPLICABLE,,,DECORATIVE MATERIAL,2015_ACR 3,BOW214,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.17127147794135,51.07977342623467,"(51.07977342623467, -114.17127147794135)"
5,PARKS BENCH,NOT APPLICABLE,W,NOT APPLICABLE,,,PAINTED,,SOC642,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.09850065373355,51.0265557011144,"(51.0265557011144, -114.09850065373355)"
5,PARKS BENCH,NOT APPLICABLE,W,NOT APPLICABLE,,,PAINTED,,MRT302,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-113.94991835232699,51.1127595933951,"(51.1127595933951, -113.94991835232699)"
